WorkOrderID,ProductID,OrderQty,StockedQty,ScrappedQty,StartDate,EndDate,DueDate,ScrapReasonID,ModifiedDate
16350,994,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16351,995,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16352,996,7,7,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16353,3,110,110,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16354,324,22,22,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16355,327,11,11,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16356,328,4,4,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16357,329,18,18,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16358,398,11,11,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16359,399,11,11,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16360,400,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16361,401,20,20,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16362,529,11,11,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16363,532,44,44,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16364,533,11,11,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16365,534,11,11,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16366,802,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16367,803,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16368,804,9,9,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16369,316,22,22,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16370,331,22,22,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16371,350,11,11,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16372,531,11,11,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16373,780,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16374,783,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16375,784,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16376,792,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16377,794,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16378,796,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16379,799,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16380,516,3,3,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16381,518,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16382,519,5,5,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16383,680,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16384,706,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16385,739,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16386,743,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16387,746,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16388,806,9,9,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16389,810,3,3,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16390,812,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16391,813,5,5,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16392,816,3,3,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16393,819,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16394,820,5,5,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16395,824,3,3,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16396,827,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16397,828,5,5,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16398,834,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16399,839,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16400,894,9,9,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16401,945,9,9,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16402,950,9,9,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16403,994,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16404,995,3,3,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16405,996,5,5,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16406,3,90,88,2,00:00.0,00:00.0,00:00.0,1,00:00.0
16407,324,18,18,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16408,327,9,9,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16409,328,6,6,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16410,329,12,12,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16411,398,9,9,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16412,399,9,9,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16413,401,18,18,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16414,529,9,9,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16415,532,36,36,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16416,533,9,9,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16417,534,9,9,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16418,803,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16419,804,8,8,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16420,316,18,18,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16421,331,18,18,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16422,350,9,9,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16423,531,9,9,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16424,782,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16425,791,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16426,793,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16427,796,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16428,516,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16429,519,5,5,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16430,680,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16431,720,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16432,747,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16433,806,6,6,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16434,810,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16435,813,5,5,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16436,816,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16437,820,5,5,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16438,824,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16439,828,5,5,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16440,838,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16441,894,6,6,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16442,945,6,6,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16443,950,6,6,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16444,995,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16445,996,5,5,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16446,3,60,59,1,00:00.0,00:00.0,00:00.0,7,00:00.0
16447,324,12,12,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16448,327,6,6,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16449,328,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16450,329,10,10,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16451,398,6,6,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16452,399,6,6,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16453,401,12,12,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16454,529,6,6,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16455,532,24,24,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16456,533,6,6,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16457,534,6,6,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16458,804,6,6,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16459,316,12,12,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16460,331,12,12,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16461,350,6,6,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16462,531,6,6,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16463,780,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16464,783,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16465,789,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16466,790,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16467,516,3,3,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16468,519,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16469,718,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16470,719,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16471,739,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16472,743,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16473,806,5,5,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16474,810,3,3,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16475,813,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16476,816,3,3,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16477,820,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16478,824,3,3,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16479,828,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16480,894,5,5,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16481,945,5,5,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16482,950,5,5,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16483,995,3,3,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16484,996,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16485,3,50,50,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16486,324,10,10,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16487,327,5,5,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16488,328,6,6,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16489,329,4,4,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16490,398,5,5,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16491,399,5,5,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16492,401,10,10,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16493,529,5,5,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16494,532,20,20,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16495,533,5,5,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16496,534,5,5,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16497,804,5,5,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16498,316,10,10,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16499,331,10,10,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16500,350,5,5,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16501,531,5,5,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16502,759,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16503,770,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16504,795,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16505,796,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16506,798,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16507,517,3,3,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16508,518,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16509,519,3,3,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16510,680,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16511,728,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16512,738,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16513,806,7,7,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16514,811,3,3,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16515,812,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16516,813,3,3,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16517,818,3,3,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16518,819,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16519,820,3,3,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16520,826,3,3,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16521,827,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16522,828,3,3,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16523,833,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16524,840,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16525,894,7,7,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16526,945,7,7,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16527,950,7,7,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16528,994,4,4,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16529,996,3,3,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16530,3,70,70,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16531,324,14,14,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16532,327,7,7,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16533,329,14,14,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16534,398,7,7,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16535,399,7,7,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16536,400,6,6,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16537,401,8,8,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16538,529,7,7,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16539,532,28,28,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16540,533,7,7,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16541,534,7,7,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16542,802,3,3,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16543,803,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16544,804,3,3,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16545,316,14,14,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16546,331,14,14,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16547,350,7,7,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16548,531,7,7,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16549,761,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16550,765,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16551,768,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16552,780,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16553,783,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16554,784,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16555,789,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16556,790,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16557,793,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16558,794,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16559,800,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16560,516,3,3,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16561,517,3,3,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16562,518,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16563,519,4,4,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16564,718,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16565,719,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16566,722,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16567,730,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16568,736,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16569,739,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16570,743,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16571,746,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16572,806,12,12,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16573,810,3,3,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16574,811,3,3,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16575,812,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16576,813,4,4,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16577,816,3,3,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16578,818,3,3,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16579,819,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16580,820,4,4,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16581,824,3,3,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16582,826,3,3,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16583,827,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16584,828,4,4,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16585,835,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16586,838,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16587,839,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16588,894,12,12,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16589,945,12,12,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16590,950,12,12,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16591,994,5,5,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16592,995,3,3,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16593,996,4,4,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16594,3,120,120,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16595,324,24,24,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16596,327,12,12,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16597,328,6,6,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16598,329,18,18,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16599,398,12,12,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16600,399,12,12,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16601,400,6,6,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16602,401,18,18,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16603,529,12,12,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16604,532,48,48,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16605,533,12,12,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16606,534,12,12,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16607,802,3,3,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16608,803,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16609,804,7,7,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16610,316,24,24,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16611,331,24,24,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16612,350,12,12,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16613,531,12,12,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16614,779,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16615,783,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16616,791,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16617,792,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16618,794,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16619,795,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16620,516,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16621,519,6,6,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16622,706,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16623,720,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16624,743,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16625,748,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16626,806,8,8,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16627,810,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16628,813,6,6,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16629,816,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16630,820,6,6,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16631,824,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16632,828,6,6,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16633,839,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16634,840,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16635,894,8,8,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16636,945,8,8,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16637,950,8,8,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16638,995,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16639,996,6,6,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16640,3,80,80,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16641,324,16,16,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16642,327,8,8,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16643,328,4,4,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16644,329,12,12,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16645,398,8,8,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16646,399,8,8,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16647,401,16,16,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16648,529,8,8,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16649,532,32,32,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16650,533,8,8,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16651,534,8,8,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16652,804,8,8,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16653,316,16,16,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16654,331,16,16,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16655,350,8,8,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16656,531,8,8,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16657,765,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16658,767,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16659,779,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16660,780,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16661,781,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16662,782,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16663,792,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16664,793,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16665,794,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16666,795,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16667,796,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16668,516,4,4,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16669,517,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16670,519,6,6,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16671,680,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16672,706,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16673,722,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16674,724,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16675,739,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16676,742,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16677,747,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16678,748,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16679,806,12,12,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16680,810,4,4,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16681,811,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16682,813,6,6,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16683,816,4,4,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16684,818,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16685,820,6,6,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16686,824,4,4,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16687,826,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16688,828,6,6,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16689,838,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16690,839,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16691,840,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16692,894,12,12,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16693,945,12,12,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16694,950,12,12,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16695,994,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16696,995,4,4,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16697,996,6,6,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16698,3,120,120,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16699,324,24,24,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16700,327,12,12,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16701,328,8,8,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16702,329,16,16,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16703,398,12,12,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16704,399,12,12,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16705,400,4,4,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
16706,401,20,20,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
