BusinessEntityID,CreditCardID,ModifiedDate
6077,18913,00:00.0
6078,743,00:00.0
6079,5297,00:00.0
6080,6956,00:00.0
6081,10455,00:00.0
6082,40,00:00.0
6083,11480,00:00.0
6084,14216,00:00.0
6085,14231,00:00.0
6086,6348,00:00.0
6087,16830,00:00.0
6088,13958,00:00.0
6089,2968,00:00.0
6090,13683,00:00.0
6091,10969,00:00.0
6092,17186,00:00.0
6093,7789,00:00.0
6094,2873,00:00.0
6095,5195,00:00.0
6096,683,00:00.0
6097,9616,00:00.0
6098,2735,00:00.0
6099,14268,00:00.0
6100,8597,00:00.0
6101,7410,00:00.0
6102,9584,00:00.0
6103,4921,00:00.0
6104,10275,00:00.0
6105,3800,00:00.0
6106,17953,00:00.0
6107,17964,00:00.0
6108,11021,00:00.0
6109,13283,00:00.0
6110,14512,00:00.0
6111,6448,00:00.0
6112,17726,00:00.0
6113,113,00:00.0
6114,13507,00:00.0
6115,15599,00:00.0
6116,11466,00:00.0
6117,1534,00:00.0
6118,11026,00:00.0
6119,1168,00:00.0
6120,9431,00:00.0
6121,14613,00:00.0
6122,16403,00:00.0
6123,7429,00:00.0
6124,17634,00:00.0
6125,2609,00:00.0
6126,3507,00:00.0
6127,1785,00:00.0
6128,5537,00:00.0
6129,11769,00:00.0
6130,2169,00:00.0
6131,4430,00:00.0
6132,10914,00:00.0
6133,18607,00:00.0
6134,15963,00:00.0
6135,5517,00:00.0
6136,10877,00:00.0
6137,17361,00:00.0
6138,268,00:00.0
6139,9391,00:00.0
6140,8398,00:00.0
6141,11479,00:00.0
6142,12098,00:00.0
6143,515,00:00.0
6144,3470,00:00.0
6145,1169,00:00.0
6146,18300,00:00.0
6147,15530,00:00.0
6148,11500,00:00.0
6149,18310,00:00.0
6150,9009,00:00.0
6151,8696,00:00.0
6152,15855,00:00.0
6153,12507,00:00.0
6154,15377,00:00.0
6155,9284,00:00.0
6156,13911,00:00.0
6157,10508,00:00.0
6158,13529,00:00.0
6159,14572,00:00.0
6160,17523,00:00.0
6161,4680,00:00.0
6162,9360,00:00.0
6163,16457,00:00.0
6164,12586,00:00.0
6165,14900,00:00.0
6166,3632,00:00.0
6167,14402,00:00.0
6168,11894,00:00.0
6169,5341,00:00.0
6170,677,00:00.0
6171,5479,00:00.0
6172,12095,00:00.0
6173,493,00:00.0
6174,2532,00:00.0
6175,18086,00:00.0
6176,16940,00:00.0
6177,11073,00:00.0
6178,2510,00:00.0
6179,13574,00:00.0
6180,9484,00:00.0
6181,4672,00:00.0
6182,19010,00:00.0
6183,17626,00:00.0
6184,19148,00:00.0
6185,11293,00:00.0
6186,12916,00:00.0
6187,8161,00:00.0
6188,14818,00:00.0
6189,16559,00:00.0
6190,6879,00:00.0
6191,15587,00:00.0
6192,1056,00:00.0
6193,16810,00:00.0
6194,11370,00:00.0
6195,19107,00:00.0
6196,10703,00:00.0
6197,3964,00:00.0
6198,18136,00:00.0
6199,12342,00:00.0
6200,11429,00:00.0
6201,12114,00:00.0
6202,4484,00:00.0
6203,18070,00:00.0
6204,2435,00:00.0
6205,15546,00:00.0
6206,18631,00:00.0
6207,8911,00:00.0
6208,9261,00:00.0
6209,14528,00:00.0
6210,2296,00:00.0
6211,5811,00:00.0
6212,36,00:00.0
6213,6064,00:00.0
6214,587,00:00.0
6215,5144,00:00.0
6216,3300,00:00.0
6217,5352,00:00.0
6218,14205,00:00.0
6219,6268,00:00.0
6220,15272,00:00.0
6221,725,00:00.0
6222,14705,00:00.0
6223,1124,00:00.0
6224,16427,00:00.0
6225,15892,00:00.0
6226,15692,00:00.0
6227,9133,00:00.0
6228,16214,00:00.0
6229,5054,00:00.0
6230,10594,00:00.0
6231,5611,00:00.0
6232,4409,00:00.0
6233,14640,00:00.0
6234,2754,00:00.0
6235,12168,00:00.0
6236,12336,00:00.0
6237,14,00:00.0
6238,17408,00:00.0
6239,6687,00:00.0
6240,11766,00:00.0
6241,9424,00:00.0
6242,15194,00:00.0
6243,11870,00:00.0
6244,16717,00:00.0
6245,389,00:00.0
6246,12008,00:00.0
6247,11970,00:00.0
6248,16356,00:00.0
6249,761,00:00.0
6250,15148,00:00.0
6251,13307,00:00.0
6252,15427,00:00.0
6253,9191,00:00.0
6254,17814,00:00.0
6255,2442,00:00.0
6256,1793,00:00.0
6257,18457,00:00.0
6258,8752,00:00.0
6259,3648,00:00.0
6260,11792,00:00.0
6261,2025,00:00.0
6262,10121,00:00.0
6263,6930,00:00.0
6264,768,00:00.0
6265,2756,00:00.0
6266,4643,00:00.0
6267,5928,00:00.0
6268,4427,00:00.0
6269,17195,00:00.0
6270,5948,00:00.0
6271,12061,00:00.0
6272,10540,00:00.0
6273,1284,00:00.0
6274,5296,00:00.0
6275,7430,00:00.0
6276,2260,00:00.0
6277,19176,00:00.0
6278,13532,00:00.0
6279,13392,00:00.0
6280,6614,00:00.0
6281,1828,00:00.0
6282,5636,00:00.0
6283,14478,00:00.0
6284,8031,00:00.0
6285,12640,00:00.0
6286,10274,00:00.0
6287,4577,00:00.0
6288,2900,00:00.0
6289,5935,00:00.0
6290,2374,00:00.0
6291,15581,00:00.0
6292,10516,00:00.0
6293,11053,00:00.0
6294,6152,00:00.0
6295,11698,00:00.0
6296,10488,00:00.0
6297,14169,00:00.0
6298,1215,00:00.0
6299,7953,00:00.0
6300,14763,00:00.0
6301,10923,00:00.0
6302,9400,00:00.0
6303,13424,00:00.0
6304,3319,00:00.0
6305,16835,00:00.0
6306,2592,00:00.0
6307,12003,00:00.0
6308,5630,00:00.0
6309,6685,00:00.0
6310,7932,00:00.0
6311,2585,00:00.0
6312,16330,00:00.0
6313,10517,00:00.0
6314,19089,00:00.0
6315,18956,00:00.0
6316,6131,00:00.0
6317,18423,00:00.0
6318,329,00:00.0
6319,11878,00:00.0
6320,1754,00:00.0
6321,952,00:00.0
6322,14424,00:00.0
6323,12949,00:00.0
6324,6977,00:00.0
6325,2969,00:00.0
6326,10730,00:00.0
6327,15566,00:00.0
6328,7299,00:00.0
6329,13343,00:00.0
6330,4681,00:00.0
6331,1766,00:00.0
6332,17734,00:00.0
6333,13464,00:00.0
6334,16620,00:00.0
6335,1792,00:00.0
6336,12679,00:00.0
6337,3597,00:00.0
6338,16245,00:00.0
6339,12092,00:00.0
6340,14143,00:00.0
6341,4302,00:00.0
6342,14012,00:00.0
6343,11965,00:00.0
6344,10153,00:00.0
6345,13239,00:00.0
6346,18879,00:00.0
6347,9305,00:00.0
6348,2988,00:00.0
6349,1502,00:00.0
6350,1583,00:00.0
6351,3506,00:00.0
6352,10042,00:00.0
6353,11224,00:00.0
6354,9866,00:00.0
6355,14380,00:00.0
6356,9862,00:00.0
6357,6715,00:00.0
6358,8315,00:00.0
6359,10039,00:00.0
6360,9526,00:00.0
6361,13799,00:00.0
6362,134,00:00.0
6363,3723,00:00.0
6364,2985,00:00.0
6365,6712,00:00.0
6366,3873,00:00.0
6367,10653,00:00.0
6368,3562,00:00.0
6369,12926,00:00.0
6370,17002,00:00.0
6371,559,00:00.0
6372,5063,00:00.0
6373,15399,00:00.0
6374,3203,00:00.0
6375,5112,00:00.0
6376,14753,00:00.0
6377,10245,00:00.0
6378,2890,00:00.0
6379,8833,00:00.0
6380,8430,00:00.0
6381,18676,00:00.0
6382,15059,00:00.0
6383,9142,00:00.0
6384,5979,00:00.0
6385,17320,00:00.0
6386,1046,00:00.0
6387,4720,00:00.0
6388,16698,00:00.0
6389,14362,00:00.0
6390,7995,00:00.0
6391,9829,00:00.0
6392,5689,00:00.0
6393,10630,00:00.0
6394,12742,00:00.0
6395,9727,00:00.0
6396,19031,00:00.0
6397,10182,00:00.0
6398,8003,00:00.0
6399,3352,00:00.0
6400,16103,00:00.0
6401,737,00:00.0
6402,19235,00:00.0
6403,14926,00:00.0
6404,14921,00:00.0
6405,1827,00:00.0
6406,3012,00:00.0
6407,16753,00:00.0
6408,10823,00:00.0
6409,9457,00:00.0
6410,7035,00:00.0
6411,997,00:00.0
6412,10595,00:00.0
6413,3801,00:00.0
6414,9568,00:00.0
6415,8362,00:00.0
6416,10498,00:00.0
6417,19023,00:00.0
6418,14275,00:00.0
6419,7451,00:00.0
6420,716,00:00.0
6421,10388,00:00.0
6422,13777,00:00.0
6423,14241,00:00.0
6424,8025,00:00.0
6425,17929,00:00.0
6426,5319,00:00.0
6427,5490,00:00.0
6428,6150,00:00.0
6429,14886,00:00.0
6430,13987,00:00.0
6431,14256,00:00.0
6432,18181,00:00.0
6433,2309,00:00.0
6434,12374,00:00.0
6435,2245,00:00.0
6436,16716,00:00.0
6437,3838,00:00.0
6438,3195,00:00.0
6439,5800,00:00.0
6440,16823,00:00.0
6441,12844,00:00.0
6442,18967,00:00.0
6443,12738,00:00.0
6444,5968,00:00.0
6445,18002,00:00.0
6446,6612,00:00.0
6447,14443,00:00.0
6448,16012,00:00.0
6449,17067,00:00.0
6450,15979,00:00.0
6451,2039,00:00.0
6452,16747,00:00.0
6453,12193,00:00.0
6454,11485,00:00.0
6455,1855,00:00.0
6456,13027,00:00.0
6457,4866,00:00.0
6458,14113,00:00.0
6459,18672,00:00.0
6460,4416,00:00.0
6461,18277,00:00.0
6462,17555,00:00.0
6463,967,00:00.0
6464,16891,00:00.0
6465,8963,00:00.0
6466,15969,00:00.0
6467,11407,00:00.0
6468,17596,00:00.0
6469,17069,00:00.0
6470,12819,00:00.0
6471,13565,00:00.0
6472,6763,00:00.0
6473,2462,00:00.0
6474,16865,00:00.0
6475,17617,00:00.0
6476,11183,00:00.0
6477,335,00:00.0
6478,17519,00:00.0
6479,9663,00:00.0
6480,8562,00:00.0
6481,6929,00:00.0
6482,644,00:00.0
6483,13795,00:00.0
6484,10208,00:00.0
6485,7661,00:00.0
6486,5653,00:00.0
6487,9178,00:00.0
6488,16781,00:00.0
6489,9109,00:00.0
6490,6754,00:00.0
6491,9720,00:00.0
6492,16417,00:00.0
6493,11136,00:00.0
6494,7849,00:00.0
6495,15320,00:00.0
6496,8155,00:00.0
6497,612,00:00.0
6498,8231,00:00.0
6499,11889,00:00.0
6500,12206,00:00.0
6501,1779,00:00.0
6502,16314,00:00.0
6503,1333,00:00.0
6504,4046,00:00.0
6505,11121,00:00.0
6506,16755,00:00.0
6507,1921,00:00.0
6508,4449,00:00.0
6509,17304,00:00.0
6510,16260,00:00.0
6511,12199,00:00.0
6512,14272,00:00.0
6513,12549,00:00.0
6514,13959,00:00.0
6515,15415,00:00.0
6516,18543,00:00.0
6517,13636,00:00.0
6518,13580,00:00.0
6519,11912,00:00.0
6520,7927,00:00.0
6521,5640,00:00.0
6522,2069,00:00.0
6523,8652,00:00.0
6524,8427,00:00.0
6525,7255,00:00.0
6526,56,00:00.0
6527,1790,00:00.0
6528,3089,00:00.0
6529,12637,00:00.0
6530,3248,00:00.0
6531,7801,00:00.0
6532,16131,00:00.0
6533,17427,00:00.0
6534,1017,00:00.0
6535,12622,00:00.0
6536,18830,00:00.0
6537,3843,00:00.0
6538,3064,00:00.0
6539,935,00:00.0
6540,15128,00:00.0
6541,2955,00:00.0
6542,2338,00:00.0
6543,14510,00:00.0
6544,17189,00:00.0
6545,3993,00:00.0
6546,16338,00:00.0
6547,4062,00:00.0
6548,12108,00:00.0
6549,12654,00:00.0
6550,7510,00:00.0
6551,16998,00:00.0
6552,3412,00:00.0
6553,12175,00:00.0
6554,4848,00:00.0
6555,6216,00:00.0
6556,10820,00:00.0
6557,3100,00:00.0
6558,17117,00:00.0
6559,12372,00:00.0
6560,11249,00:00.0
6561,7516,00:00.0
6562,2903,00:00.0
6563,6910,00:00.0
6564,7715,00:00.0
6565,5959,00:00.0
6566,9086,00:00.0
6567,7498,00:00.0
6568,15183,00:00.0
6569,11291,00:00.0
6570,9073,00:00.0
6571,9298,00:00.0
6572,17088,00:00.0
6573,800,00:00.0
6574,12470,00:00.0
6575,2894,00:00.0
6576,11734,00:00.0
6577,837,00:00.0
6578,3792,00:00.0
6579,1542,00:00.0
6580,7342,00:00.0
6581,4912,00:00.0
6582,11711,00:00.0
6583,4698,00:00.0
6584,10649,00:00.0
6585,8354,00:00.0
6586,1625,00:00.0
6587,154,00:00.0
6588,15472,00:00.0
6589,2726,00:00.0
6590,3783,00:00.0
6591,12587,00:00.0
6592,17293,00:00.0
6593,14087,00:00.0
6594,18121,00:00.0
6595,6674,00:00.0
6596,14164,00:00.0
6597,9533,00:00.0
6598,3066,00:00.0
6599,18737,00:00.0
6600,4540,00:00.0
6601,11885,00:00.0
6602,6137,00:00.0
6603,11795,00:00.0
6604,7131,00:00.0
6605,3926,00:00.0
6606,1843,00:00.0
6607,16714,00:00.0
6608,6141,00:00.0
6609,2073,00:00.0
6610,3118,00:00.0
6611,7908,00:00.0
6612,13439,00:00.0
6613,5516,00:00.0
6614,11408,00:00.0
6615,14677,00:00.0
6616,9878,00:00.0
6617,12447,00:00.0
6618,96,00:00.0
6619,4325,00:00.0
6620,6099,00:00.0
6621,15519,00:00.0
6622,7647,00:00.0
6623,12668,00:00.0
6624,7211,00:00.0
6625,17354,00:00.0
6626,15006,00:00.0
6627,10298,00:00.0
6628,2162,00:00.0
6629,1386,00:00.0
6630,4539,00:00.0
6631,7626,00:00.0
6632,17792,00:00.0
6633,12969,00:00.0
6634,10402,00:00.0
6635,18617,00:00.0
6636,8922,00:00.0
6637,219,00:00.0
6638,11223,00:00.0
6639,12797,00:00.0
6640,11055,00:00.0
6641,10118,00:00.0
6642,8295,00:00.0
6643,9804,00:00.0
6644,473,00:00.0
6645,17630,00:00.0
6646,17661,00:00.0
6647,14155,00:00.0
6648,9892,00:00.0
6649,18255,00:00.0
6650,18979,00:00.0
6651,15812,00:00.0
6652,8975,00:00.0
6653,346,00:00.0
6654,11613,00:00.0
6655,4787,00:00.0
6656,13705,00:00.0
6657,11237,00:00.0
6658,10953,00:00.0
6659,12887,00:00.0
6660,14495,00:00.0
6661,3901,00:00.0
6662,1438,00:00.0
6663,10179,00:00.0
6664,6583,00:00.0
6665,12834,00:00.0
6666,18215,00:00.0
6667,15986,00:00.0
6668,9247,00:00.0
6669,4557,00:00.0
6670,477,00:00.0
6671,4685,00:00.0
6672,8271,00:00.0
6673,18448,00:00.0
6674,7658,00:00.0
6675,14433,00:00.0
6676,584,00:00.0
6677,1857,00:00.0
6678,16413,00:00.0
6679,11366,00:00.0
6680,10621,00:00.0
6681,2035,00:00.0
6682,2159,00:00.0
6683,8123,00:00.0
6684,2046,00:00.0
6685,15911,00:00.0
6686,4704,00:00.0
6687,15885,00:00.0
6688,15029,00:00.0
6689,17877,00:00.0
6690,5810,00:00.0
6691,9805,00:00.0
6692,5445,00:00.0
6693,9770,00:00.0
6694,2418,00:00.0
6695,3683,00:00.0
6696,6656,00:00.0
6697,2119,00:00.0
6698,9390,00:00.0
6699,15958,00:00.0
6700,1263,00:00.0
6701,13112,00:00.0
6702,10973,00:00.0
6703,13804,00:00.0
6704,2115,00:00.0
6705,2699,00:00.0
6706,4733,00:00.0
6707,930,00:00.0
6708,12203,00:00.0
6709,10663,00:00.0
6710,7926,00:00.0
6711,7198,00:00.0
6712,4859,00:00.0
6713,18754,00:00.0
6714,17886,00:00.0
6715,18715,00:00.0
6716,10901,00:00.0
6717,15000,00:00.0
6718,17105,00:00.0
6719,1976,00:00.0
6720,9371,00:00.0
6721,4554,00:00.0
6722,18834,00:00.0
6723,18110,00:00.0
6724,15686,00:00.0
6725,5463,00:00.0
6726,5978,00:00.0
6727,17940,00:00.0
6728,6692,00:00.0
6729,18563,00:00.0
6730,11377,00:00.0
6731,6493,00:00.0
6732,18056,00:00.0
6733,18211,00:00.0
6734,18923,00:00.0
6735,1663,00:00.0
6736,18317,00:00.0
6737,2116,00:00.0
6738,1995,00:00.0
6739,1243,00:00.0
6740,12911,00:00.0
6741,3805,00:00.0
6742,3139,00:00.0
6743,15439,00:00.0
6744,696,00:00.0
6745,1354,00:00.0
6746,7556,00:00.0
6747,8089,00:00.0
6748,6434,00:00.0
6749,13929,00:00.0
6750,7292,00:00.0
6751,17112,00:00.0
6752,3543,00:00.0
6753,6427,00:00.0
6754,4675,00:00.0
6755,9599,00:00.0
6756,8970,00:00.0
6757,6996,00:00.0
6758,9449,00:00.0
6759,5383,00:00.0
6760,8770,00:00.0
6761,9814,00:00.0
6762,2385,00:00.0
6763,16451,00:00.0
6764,18803,00:00.0
6765,8057,00:00.0
6766,16293,00:00.0
6767,17410,00:00.0
6768,62,00:00.0
6769,13754,00:00.0
6770,17167,00:00.0
6771,17821,00:00.0
6772,6345,00:00.0
6773,16757,00:00.0
6774,17157,00:00.0
6775,6039,00:00.0
6776,16675,00:00.0
6777,16778,00:00.0
6778,7517,00:00.0
6779,6387,00:00.0
6780,4207,00:00.0
6781,18299,00:00.0
6782,15975,00:00.0
6783,18013,00:00.0
6784,7651,00:00.0
6785,11584,00:00.0
6786,16680,00:00.0
6787,16771,00:00.0
6788,7008,00:00.0
6789,12493,00:00.0
6790,10286,00:00.0
6791,891,00:00.0
6792,8635,00:00.0
6793,11340,00:00.0
6794,13709,00:00.0
6795,6319,00:00.0
6796,5836,00:00.0
6797,7186,00:00.0
6798,14617,00:00.0
6799,7906,00:00.0
6800,16960,00:00.0
6801,9980,00:00.0
6802,14031,00:00.0
6803,14041,00:00.0
6804,5304,00:00.0
6805,729,00:00.0
6806,5223,00:00.0
6807,12444,00:00.0
6808,9587,00:00.0
6809,9482,00:00.0
6810,7613,00:00.0
6811,6470,00:00.0
6812,3247,00:00.0
6813,18601,00:00.0
6814,673,00:00.0
6815,2514,00:00.0
6816,18308,00:00.0
6817,6247,00:00.0
6818,16542,00:00.0
6819,4549,00:00.0
6820,337,00:00.0
6821,13608,00:00.0
6822,16640,00:00.0
6823,718,00:00.0
6824,7837,00:00.0
6825,9984,00:00.0
6826,16415,00:00.0
6827,2389,00:00.0
6828,7291,00:00.0
6829,8958,00:00.0
6830,6985,00:00.0
6831,5012,00:00.0
6832,2842,00:00.0
6833,18579,00:00.0
6834,14479,00:00.0
6835,16129,00:00.0
6836,7826,00:00.0
6837,9128,00:00.0
6838,10089,00:00.0
6839,6106,00:00.0
6840,12380,00:00.0
6841,4387,00:00.0
6842,10044,00:00.0
6843,17607,00:00.0
6844,7282,00:00.0
6845,11138,00:00.0
6846,15774,00:00.0
6847,10563,00:00.0
6848,1831,00:00.0
6849,9927,00:00.0
6850,16123,00:00.0
6851,14958,00:00.0
6852,2904,00:00.0
6853,16853,00:00.0
6854,6588,00:00.0
6855,5167,00:00.0
6856,6109,00:00.0
6857,254,00:00.0
6858,6062,00:00.0
6859,2397,00:00.0
6860,18821,00:00.0
6861,12709,00:00.0
6862,8379,00:00.0
6863,8746,00:00.0
6864,10264,00:00.0
6865,15293,00:00.0
6866,9489,00:00.0
6867,1317,00:00.0
6868,14629,00:00.0
6869,12288,00:00.0
6870,15417,00:00.0
6871,17309,00:00.0
6872,15659,00:00.0
6873,4108,00:00.0
6874,15457,00:00.0
6875,10637,00:00.0
6876,15672,00:00.0
6877,4731,00:00.0
6878,7201,00:00.0
6879,7847,00:00.0
6880,12070,00:00.0
6881,15859,00:00.0
6882,15077,00:00.0
6883,12100,00:00.0
6884,3097,00:00.0
6885,18891,00:00.0
6886,14517,00:00.0
6887,4381,00:00.0
6888,721,00:00.0
6889,17257,00:00.0
6890,2320,00:00.0
6891,13454,00:00.0
6892,18381,00:00.0
6893,11239,00:00.0
6894,4509,00:00.0
6895,18025,00:00.0
6896,2779,00:00.0
6897,7276,00:00.0
6898,15329,00:00.0
6899,18608,00:00.0
6900,4572,00:00.0
6901,17119,00:00.0
6902,10932,00:00.0
6903,9915,00:00.0
6904,11042,00:00.0
6905,13030,00:00.0
6906,13925,00:00.0
6907,16355,00:00.0
6908,2851,00:00.0
6909,10975,00:00.0
6910,10560,00:00.0
6911,4349,00:00.0
6912,1729,00:00.0
6913,19079,00:00.0
6914,13264,00:00.0
6915,819,00:00.0
6916,11139,00:00.0
6917,11283,00:00.0
6918,5682,00:00.0
6919,7314,00:00.0
6920,2398,00:00.0
6921,16288,00:00.0
6922,8204,00:00.0
6923,18966,00:00.0
6924,15511,00:00.0
6925,4110,00:00.0
6926,10967,00:00.0
6927,15624,00:00.0
6928,18518,00:00.0
6929,6876,00:00.0
6930,6670,00:00.0
6931,7273,00:00.0
6932,15966,00:00.0
6933,8236,00:00.0
6934,13049,00:00.0
6935,15636,00:00.0
6936,10321,00:00.0
6937,4905,00:00.0
6938,18133,00:00.0
6939,13805,00:00.0
6940,2994,00:00.0
6941,15640,00:00.0
6942,15776,00:00.0
6943,602,00:00.0
6944,2253,00:00.0
6945,8863,00:00.0
6946,15557,00:00.0
6947,15437,00:00.0
6948,14034,00:00.0
6949,3665,00:00.0
6950,10416,00:00.0
6951,18804,00:00.0
6952,12822,00:00.0
6953,7639,00:00.0
6954,14101,00:00.0
6955,14451,00:00.0
6956,788,00:00.0
6957,2237,00:00.0
6958,13198,00:00.0
6959,81,00:00.0
6960,14289,00:00.0
6961,9690,00:00.0
6962,18812,00:00.0
6963,4508,00:00.0
6964,12086,00:00.0
6965,9463,00:00.0
6966,16414,00:00.0
6967,12909,00:00.0
6968,323,00:00.0
6969,6021,00:00.0
6970,15386,00:00.0
6971,183,00:00.0
6972,1972,00:00.0
6973,14366,00:00.0
6974,12361,00:00.0
6975,16227,00:00.0
6976,9464,00:00.0
6977,1004,00:00.0
6978,14042,00:00.0
6979,10704,00:00.0
6980,12434,00:00.0
6981,19038,00:00.0
6982,17495,00:00.0
6983,1670,00:00.0
6984,16127,00:00.0
6985,6825,00:00.0
6986,343,00:00.0
6987,16329,00:00.0
6988,7405,00:00.0
6989,10494,00:00.0
6990,1988,00:00.0
6991,17781,00:00.0
6992,14395,00:00.0
6993,15378,00:00.0
6994,10886,00:00.0
6995,7294,00:00.0
6996,13169,00:00.0
6997,9603,00:00.0
6998,8686,00:00.0
6999,14320,00:00.0
7000,4407,00:00.0
7001,8902,00:00.0
7002,15398,00:00.0
7003,13125,00:00.0
7004,6705,00:00.0
7005,11499,00:00.0
7006,6240,00:00.0
7007,7300,00:00.0
7008,13072,00:00.0
7009,9803,00:00.0
7010,6629,00:00.0
7011,7874,00:00.0
7012,1858,00:00.0
7013,4106,00:00.0
7014,1780,00:00.0
7015,291,00:00.0
7016,16663,00:00.0
7017,11159,00:00.0
7018,6129,00:00.0
7019,9047,00:00.0
7020,10776,00:00.0
7021,11956,00:00.0
7022,2305,00:00.0
7023,5792,00:00.0
7024,14401,00:00.0
7025,8800,00:00.0
7026,14431,00:00.0
7027,2550,00:00.0
7028,2838,00:00.0
7029,10167,00:00.0
7030,4295,00:00.0
7031,3826,00:00.0
7032,8951,00:00.0
7033,5782,00:00.0
7034,2185,00:00.0
7035,6369,00:00.0
7036,10331,00:00.0
7037,10534,00:00.0
7038,8054,00:00.0
7039,176,00:00.0
7040,17757,00:00.0
7041,11469,00:00.0
7042,12400,00:00.0
7043,8915,00:00.0
7044,12872,00:00.0
7045,11149,00:00.0
7046,10557,00:00.0
7047,16248,00:00.0
7048,2674,00:00.0
7049,12717,00:00.0
7050,2905,00:00.0
7051,13473,00:00.0
7052,8143,00:00.0
7053,15334,00:00.0
7054,18985,00:00.0
7055,14390,00:00.0
7056,18629,00:00.0
7057,7881,00:00.0
7058,4916,00:00.0
7059,19074,00:00.0
7060,2156,00:00.0
7061,6645,00:00.0
7062,12760,00:00.0
7063,18730,00:00.0
7064,10947,00:00.0
7065,7501,00:00.0
7066,11953,00:00.0
7067,16406,00:00.0
7068,7471,00:00.0
7069,13860,00:00.0
7070,12936,00:00.0
7071,4677,00:00.0
7072,14857,00:00.0
7073,8348,00:00.0
7074,8763,00:00.0
7075,3631,00:00.0
7076,16677,00:00.0
7077,2703,00:00.0
7078,10043,00:00.0
7079,2048,00:00.0
7080,444,00:00.0
7081,4881,00:00.0
7082,3,00:00.0
7083,12424,00:00.0
7084,690,00:00.0
7085,9798,00:00.0
7086,4104,00:00.0
7087,13368,00:00.0
7088,11078,00:00.0
7089,16182,00:00.0
7090,8053,00:00.0
7091,7308,00:00.0
7092,4102,00:00.0
7093,7616,00:00.0
7094,11857,00:00.0
7095,9112,00:00.0
7096,11825,00:00.0
7097,10937,00:00.0
7098,9241,00:00.0
7099,11032,00:00.0
7100,9978,00:00.0
7101,14086,00:00.0
7102,15602,00:00.0
7103,9450,00:00.0
7104,17395,00:00.0
7105,392,00:00.0
7106,15896,00:00.0
7107,10921,00:00.0
7108,18032,00:00.0
7109,19171,00:00.0
7110,783,00:00.0
7111,13085,00:00.0
7112,5728,00:00.0
7113,974,00:00.0
7114,16988,00:00.0
7115,7614,00:00.0
7116,4251,00:00.0
7117,578,00:00.0
7118,18866,00:00.0
7119,5654,00:00.0
7120,7137,00:00.0
7121,11875,00:00.0
7122,5845,00:00.0
7123,19165,00:00.0
7124,11483,00:00.0
7125,1681,00:00.0
7126,15165,00:00.0
7127,15731,00:00.0
7128,9871,00:00.0
7129,3509,00:00.0
7130,10161,00:00.0
7131,14970,00:00.0
7132,10279,00:00.0
7133,3294,00:00.0
7134,14470,00:00.0
7135,8648,00:00.0
7136,18721,00:00.0
7137,15368,00:00.0
7138,2931,00:00.0
7139,13345,00:00.0
7140,4620,00:00.0
7141,5372,00:00.0
7142,16240,00:00.0
7143,13713,00:00.0
7144,13172,00:00.0
7145,6221,00:00.0
7146,12217,00:00.0
7147,7153,00:00.0
7148,18819,00:00.0
7149,12158,00:00.0
7150,18867,00:00.0
7151,1159,00:00.0
7152,9401,00:00.0
7153,3281,00:00.0
7154,1926,00:00.0
7155,11034,00:00.0
7156,12596,00:00.0
7157,481,00:00.0
7158,5789,00:00.0
7159,5159,00:00.0
7160,16243,00:00.0
7161,9392,00:00.0
7162,9582,00:00.0
7163,8848,00:00.0
7164,13220,00:00.0
7165,14125,00:00.0
7166,4025,00:00.0
7167,11386,00:00.0
7168,17655,00:00.0
7169,16313,00:00.0
7170,17518,00:00.0
7171,4083,00:00.0
7172,9103,00:00.0
7173,4372,00:00.0
7174,15757,00:00.0
7175,311,00:00.0
7176,11749,00:00.0
7177,7241,00:00.0
7178,14696,00:00.0
7179,75,00:00.0
7180,16297,00:00.0
7181,13991,00:00.0
7182,8264,00:00.0
7183,675,00:00.0
7184,5817,00:00.0
7185,15166,00:00.0
7186,8188,00:00.0
7187,8477,00:00.0
7188,5418,00:00.0
7189,9445,00:00.0
7190,5244,00:00.0
7191,16529,00:00.0
7192,14522,00:00.0
7193,2461,00:00.0
7194,15841,00:00.0
7195,4146,00:00.0
7196,17576,00:00.0
7197,17828,00:00.0
7198,4292,00:00.0
7199,9783,00:00.0
7200,9612,00:00.0
7201,1367,00:00.0
7202,16056,00:00.0
7203,9524,00:00.0
7204,2043,00:00.0
7205,18598,00:00.0
7206,9253,00:00.0
7207,1413,00:00.0
7208,1500,00:00.0
7209,4127,00:00.0
7210,9728,00:00.0
7211,15066,00:00.0
7212,17947,00:00.0
7213,1211,00:00.0
7214,3042,00:00.0
7215,14421,00:00.0
7216,10537,00:00.0
7217,15965,00:00.0
7218,5156,00:00.0
7219,18046,00:00.0
7220,3699,00:00.0
7221,12636,00:00.0
7222,6655,00:00.0
7223,12358,00:00.0
7224,10272,00:00.0
