CurrencyRateID,CurrencyRateDate,FromCurrencyCode,ToCurrencyCode,AverageRate,EndOfDayRate,ModifiedDate
4064,00:00.0,USD,VEB,692.8,692.7999,00:00.0
4065,00:00.0,USD,ARS,0.9991,0.9997,00:00.0
4066,00:00.0,USD,AUD,1.8801,1.8807,00:00.0
4067,00:00.0,USD,BRL,1.87,1.871,00:00.0
4068,00:00.0,USD,CAD,1.5078,1.5129,00:00.0
4069,00:00.0,USD,CNY,8.2791,8.2802,00:00.0
4070,00:00.0,USD,EUR,1.168,1.1689,00:00.0
4071,00:00.0,USD,GBP,0.6887,0.6895,00:00.0
4072,00:00.0,USD,JPY,107.85,107.911,00:00.0
4073,00:00.0,USD,MXN,9.521,9.525,00:00.0
4074,00:00.0,USD,SAR,3.7509,3.7538,00:00.0
4075,00:00.0,USD,VEB,692.8,692.86,00:00.0
4076,00:00.0,USD,ARS,0.9991,0.9985,00:00.0
4077,00:00.0,USD,AUD,1.9114,1.9112,00:00.0
4078,00:00.0,USD,BRL,1.866,1.866,00:00.0
4079,00:00.0,USD,CAD,1.5187,1.5158,00:00.0
4080,00:00.0,USD,CNY,8.2789,8.278,00:00.0
4081,00:00.0,USD,EUR,1.1758,1.1755,00:00.0
4082,00:00.0,USD,GBP,0.6908,0.6899,00:00.0
4083,00:00.0,USD,JPY,108.147,108.125,00:00.0
4084,00:00.0,USD,MXN,9.5375,9.528,00:00.0
4085,00:00.0,USD,SAR,3.7507,3.7456,00:00.0
4086,00:00.0,USD,VEB,692.966,692.87,00:00.0
4087,00:00.0,USD,ARS,0.9998,1.0006,00:00.0
4088,00:00.0,USD,AUD,1.921,1.9215,00:00.0
4089,00:00.0,USD,BRL,1.8714,1.8759,00:00.0
4090,00:00.0,USD,CAD,1.5203,1.5244,00:00.0
4091,00:00.0,USD,CNY,8.2791,8.2797,00:00.0
4092,00:00.0,USD,EUR,1.1701,1.1712,00:00.0
4093,00:00.0,USD,GBP,0.6893,0.6897,00:00.0
4094,00:00.0,USD,JPY,108.051,108.117,00:00.0
4095,00:00.0,USD,MXN,9.5627,9.567,00:00.0
4096,00:00.0,USD,SAR,3.7507,3.7542,00:00.0
4097,00:00.0,USD,VEB,692.69,692.7699,00:00.0
4098,00:00.0,USD,ARS,0.9998,0.9997,00:00.0
4099,00:00.0,USD,AUD,1.9192,1.9181,00:00.0
4100,00:00.0,USD,BRL,1.875,1.871,00:00.0
4101,00:00.0,USD,CAD,1.5134,1.5075,00:00.0
4102,00:00.0,USD,CNY,8.2789,8.2789,00:00.0
4103,00:00.0,USD,EUR,1.1912,1.1904,00:00.0
4104,00:00.0,USD,GBP,0.6925,0.6925,00:00.0
4105,00:00.0,USD,JPY,107.9,107.801,00:00.0
4106,00:00.0,USD,MXN,9.5557,9.5489,00:00.0
4107,00:00.0,USD,SAR,3.7513,3.7464,00:00.0
4108,00:00.0,USD,VEB,692.5099,692.4299,00:00.0
4109,00:00.0,USD,ARS,0.9998,1.0007,00:00.0
4110,00:00.0,USD,AUD,1.916,1.9168,00:00.0
4111,00:00.0,USD,BRL,1.8779,1.8859,00:00.0
4112,00:00.0,USD,CAD,1.5125,1.5154,00:00.0
4113,00:00.0,USD,CNY,8.2788,8.2797,00:00.0
4114,00:00.0,USD,EUR,1.1863,1.1863,00:00.0
4115,00:00.0,USD,GBP,0.6915,0.6916,00:00.0
4116,00:00.0,USD,JPY,108.2039,108.276,00:00.0
4117,00:00.0,USD,MXN,9.5389,9.5399,00:00.0
4118,00:00.0,USD,SAR,3.7511,3.7549,00:00.0
4119,00:00.0,USD,VEB,691.69,691.71,00:00.0
4120,00:00.0,USD,ARS,0.9993,0.999,00:00.0
4121,00:00.0,USD,AUD,1.892,1.8912,00:00.0
4122,00:00.0,USD,BRL,1.887,1.8819,00:00.0
4123,00:00.0,USD,CAD,1.5132,1.508,00:00.0
4124,00:00.0,USD,CNY,8.2786,8.2782,00:00.0
4125,00:00.0,USD,EUR,1.1891,1.1886,00:00.0
4126,00:00.0,USD,GBP,0.6896,0.6893,00:00.0
4127,00:00.0,USD,JPY,108.92,108.914,00:00.0
4128,00:00.0,USD,MXN,9.5603,9.553,00:00.0
4129,00:00.0,USD,SAR,3.7513,3.7462,00:00.0
4130,00:00.0,USD,VEB,692.8,692.7899,00:00.0
4131,00:00.0,USD,ARS,0.9993,0.9996,00:00.0
4132,00:00.0,USD,AUD,1.892,1.8926,00:00.0
4133,00:00.0,USD,BRL,1.887,1.887,00:00.0
4134,00:00.0,USD,CAD,1.5132,1.5158,00:00.0
4135,00:00.0,USD,CNY,8.2786,8.2796,00:00.0
4136,00:00.0,USD,EUR,1.1876,1.1879,00:00.0
4137,00:00.0,USD,GBP,0.6896,0.6898,00:00.0
4138,00:00.0,USD,JPY,108.92,108.922,00:00.0
4139,00:00.0,USD,MXN,9.5549,9.557,00:00.0
4140,00:00.0,USD,SAR,3.7513,3.7587,00:00.0
4141,00:00.0,USD,VEB,692.8,692.87,00:00.0
4142,00:00.0,USD,ARS,0.9993,0.9987,00:00.0
4143,00:00.0,USD,AUD,1.892,1.892,00:00.0
4144,00:00.0,USD,BRL,1.887,1.8839,00:00.0
4145,00:00.0,USD,CAD,1.5121,1.5082,00:00.0
4146,00:00.0,USD,CNY,8.2786,8.278,00:00.0
4147,00:00.0,USD,EUR,1.1876,1.1871,00:00.0
4148,00:00.0,USD,GBP,0.6883,0.6874,00:00.0
4149,00:00.0,USD,JPY,108.95,108.878,00:00.0
4150,00:00.0,USD,MXN,9.5549,9.547,00:00.0
4151,00:00.0,USD,SAR,3.7511,3.7505,00:00.0
4152,00:00.0,USD,VEB,692.8,692.7,00:00.0
4153,00:00.0,USD,ARS,0.9998,1.0001,00:00.0
4154,00:00.0,USD,AUD,1.9032,1.9039,00:00.0
4155,00:00.0,USD,BRL,1.895,1.8979,00:00.0
4156,00:00.0,USD,CAD,1.5107,1.517,00:00.0
4157,00:00.0,USD,CNY,8.2791,8.2797,00:00.0
4158,00:00.0,USD,EUR,1.1972,1.1975,00:00.0
4159,00:00.0,USD,GBP,0.6891,0.6901,00:00.0
4160,00:00.0,USD,JPY,108.328,108.3679,00:00.0
4161,00:00.0,USD,MXN,9.593,9.6029,00:00.0
4162,00:00.0,USD,SAR,3.7513,3.7591,00:00.0
4163,00:00.0,USD,VEB,693.25,693.33,00:00.0
4164,00:00.0,USD,ARS,0.9998,0.999,00:00.0
4165,00:00.0,USD,AUD,1.9045,1.9036,00:00.0
4166,00:00.0,USD,BRL,1.91,1.9039,00:00.0
4167,00:00.0,USD,CAD,1.514,1.5084,00:00.0
4168,00:00.0,USD,CNY,8.2791,8.2789,00:00.0
4169,00:00.0,USD,EUR,1.1951,1.1941,00:00.0
4170,00:00.0,USD,GBP,0.6897,0.6889,00:00.0
4171,00:00.0,USD,JPY,107.918,107.915,00:00.0
4172,00:00.0,USD,MXN,9.6035,9.596,00:00.0
4173,00:00.0,USD,SAR,3.7511,3.7462,00:00.0
4174,00:00.0,USD,VEB,694.25,694.21,00:00.0
4175,00:00.0,USD,ARS,0.9998,1.0005,00:00.0
4176,00:00.0,USD,AUD,1.9266,1.9275,00:00.0
4177,00:00.0,USD,BRL,1.9299,1.9299,00:00.0
4178,00:00.0,USD,CAD,1.5181,1.5202,00:00.0
4179,00:00.0,USD,CNY,8.2789,8.279,00:00.0
4180,00:00.0,USD,EUR,1.2078,1.208,00:00.0
4181,00:00.0,USD,GBP,0.6983,0.6991,00:00.0
4182,00:00.0,USD,JPY,108.238,108.31,00:00.0
4183,00:00.0,USD,MXN,9.67,9.6709,00:00.0
4184,00:00.0,USD,SAR,3.7513,3.7553,00:00.0
4185,00:00.0,USD,VEB,693.75,693.7699,00:00.0
4186,00:00.0,USD,ARS,0.9998,0.9997,00:00.0
4187,00:00.0,USD,AUD,1.9186,1.9181,00:00.0
4188,00:00.0,USD,BRL,1.937,1.9279,00:00.0
4189,00:00.0,USD,CAD,1.5226,1.517,00:00.0
4190,00:00.0,USD,CNY,8.2792,8.2787,00:00.0
4191,00:00.0,USD,EUR,1.206,1.2056,00:00.0
4192,00:00.0,USD,GBP,0.6968,0.6965,00:00.0
4193,00:00.0,USD,JPY,108.371,108.3679,00:00.0
4194,00:00.0,USD,MXN,9.6609,9.657,00:00.0
4195,00:00.0,USD,SAR,3.7509,3.7462,00:00.0
4196,00:00.0,USD,VEB,694.5099,694.4099,00:00.0
4197,00:00.0,USD,ARS,0.9993,0.9993,00:00.0
4198,00:00.0,USD,AUD,1.9112,1.9117,00:00.0
4199,00:00.0,USD,BRL,1.9153,1.9199,00:00.0
4200,00:00.0,USD,CAD,1.53,1.5331,00:00.0
4201,00:00.0,USD,CNY,8.2796,8.2805,00:00.0
4202,00:00.0,USD,EUR,1.1906,1.1915,00:00.0
4203,00:00.0,USD,GBP,0.6877,0.6878,00:00.0
4204,00:00.0,USD,JPY,108.673,108.69,00:00.0
4205,00:00.0,USD,MXN,9.6259,9.627,00:00.0
4206,00:00.0,USD,SAR,3.7513,3.7534,00:00.0
4207,00:00.0,USD,VEB,694.2599,694.34,00:00.0
4208,00:00.0,USD,ARS,0.9993,0.9986,00:00.0
4209,00:00.0,USD,AUD,1.92,1.9195,00:00.0
4210,00:00.0,USD,BRL,1.917,1.917,00:00.0
4211,00:00.0,USD,CAD,1.53,1.5224,00:00.0
4212,00:00.0,USD,CNY,8.2796,8.2792,00:00.0
4213,00:00.0,USD,EUR,1.1919,1.1917,00:00.0
4214,00:00.0,USD,GBP,0.6873,0.6865,00:00.0
4215,00:00.0,USD,JPY,108.66,108.648,00:00.0
4216,00:00.0,USD,MXN,9.6259,9.6219,00:00.0
4217,00:00.0,USD,SAR,3.7513,3.7511,00:00.0
4218,00:00.0,USD,VEB,694.2599,694.1799,00:00.0
4219,00:00.0,USD,ARS,0.9993,0.9995,00:00.0
4220,00:00.0,USD,AUD,1.9156,1.9157,00:00.0
4221,00:00.0,USD,BRL,1.917,1.9219,00:00.0
4222,00:00.0,USD,CAD,1.5314,1.5357,00:00.0
4223,00:00.0,USD,CNY,8.2796,8.28,00:00.0
4224,00:00.0,USD,EUR,1.1912,1.1915,00:00.0
4225,00:00.0,USD,GBP,0.6873,0.6878,00:00.0
4226,00:00.0,USD,JPY,108.7,108.746,00:00.0
4227,00:00.0,USD,MXN,9.6259,9.6319,00:00.0
4228,00:00.0,USD,SAR,3.7511,3.7555,00:00.0
4229,00:00.0,USD,VEB,694.2599,694.2699,00:00.0
4230,00:00.0,USD,ARS,0.9998,0.999,00:00.0
4231,00:00.0,USD,AUD,1.9113,1.9108,00:00.0
4232,00:00.0,USD,BRL,1.9159,1.9079,00:00.0
4233,00:00.0,USD,CAD,1.5315,1.5222,00:00.0
4234,00:00.0,USD,CNY,8.2788,8.2782,00:00.0
4235,00:00.0,USD,EUR,1.1892,1.1883,00:00.0
4236,00:00.0,USD,GBP,0.6893,0.6893,00:00.0
4237,00:00.0,USD,JPY,108.996,108.947,00:00.0
4238,00:00.0,USD,MXN,9.6061,9.601,00:00.0
4239,00:00.0,USD,SAR,3.7511,3.7414,00:00.0
4240,00:00.0,USD,VEB,693.69,693.69,00:00.0
4241,00:00.0,USD,ARS,0.9998,1.0007,00:00.0
4242,00:00.0,USD,AUD,1.9235,1.9235,00:00.0
4243,00:00.0,USD,BRL,1.901,1.907,00:00.0
4244,00:00.0,USD,CAD,1.5229,1.5284,00:00.0
4245,00:00.0,USD,CNY,8.2782,8.279,00:00.0
4246,00:00.0,USD,EUR,1.1786,1.1791,00:00.0
4247,00:00.0,USD,GBP,0.6905,0.6913,00:00.0
4248,00:00.0,USD,JPY,109.157,109.217,00:00.0
4249,00:00.0,USD,MXN,9.5729,9.576,00:00.0
4250,00:00.0,USD,SAR,3.7513,3.7578,00:00.0
4251,00:00.0,USD,VEB,693.5,693.5099,00:00.0
4252,00:00.0,USD,ARS,0.9998,0.9998,00:00.0
4253,00:00.0,USD,AUD,1.9079,1.9072,00:00.0
4254,00:00.0,USD,BRL,1.9219,1.921,00:00.0
4255,00:00.0,USD,CAD,1.5345,1.528,00:00.0
4256,00:00.0,USD,CNY,8.2781,8.2781,00:00.0
4257,00:00.0,USD,EUR,1.1615,1.1609,00:00.0
4258,00:00.0,USD,GBP,0.6886,0.6881,00:00.0
4259,00:00.0,USD,JPY,108.2279,108.205,00:00.0
4260,00:00.0,USD,MXN,9.6012,9.596,00:00.0
4261,00:00.0,USD,SAR,3.7513,3.7486,00:00.0
4262,00:00.0,USD,VEB,694,693.97,00:00.0
4263,00:00.0,USD,ARS,0.9998,1.0005,00:00.0
4264,00:00.0,USD,AUD,1.9251,1.9258,00:00.0
4265,00:00.0,USD,BRL,1.9199,1.921,00:00.0
4266,00:00.0,USD,CAD,1.5321,1.5391,00:00.0
4267,00:00.0,USD,CNY,8.2777,8.2784,00:00.0
4268,00:00.0,USD,EUR,1.1646,1.1653,00:00.0
4269,00:00.0,USD,GBP,0.6915,0.6915,00:00.0
4270,00:00.0,USD,JPY,108.17,108.258,00:00.0
4271,00:00.0,USD,MXN,9.5767,9.58,00:00.0
4272,00:00.0,USD,SAR,3.7511,3.7538,00:00.0
4273,00:00.0,USD,VEB,694.6,694.61,00:00.0
4274,00:00.0,USD,ARS,0.999,0.9983,00:00.0
4275,00:00.0,USD,AUD,1.9018,1.9011,00:00.0
4276,00:00.0,USD,BRL,1.943,1.937,00:00.0
4277,00:00.0,USD,CAD,1.5333,1.5295,00:00.0
4278,00:00.0,USD,CNY,8.2775,8.2767,00:00.0
4279,00:00.0,USD,EUR,1.154,1.1532,00:00.0
4280,00:00.0,USD,GBP,0.6903,0.6899,00:00.0
4281,00:00.0,USD,JPY,107.03,106.974,00:00.0
4282,00:00.0,USD,MXN,9.653,9.644,00:00.0
4283,00:00.0,USD,SAR,3.7511,3.749,00:00.0
4284,00:00.0,USD,VEB,695.3,695.2899,00:00.0
4285,00:00.0,USD,ARS,0.999,0.9995,00:00.0
4286,00:00.0,USD,AUD,1.9073,1.9076,00:00.0
4287,00:00.0,USD,BRL,1.944,1.954,00:00.0
4288,00:00.0,USD,CAD,1.5331,1.5369,00:00.0
4289,00:00.0,USD,CNY,8.2775,8.2782,00:00.0
4290,00:00.0,USD,EUR,1.1521,1.1528,00:00.0
4291,00:00.0,USD,GBP,0.6898,0.6898,00:00.0
4292,00:00.0,USD,JPY,107.15,107.178,00:00.0
4293,00:00.0,USD,MXN,9.653,9.6549,00:00.0
4294,00:00.0,USD,SAR,3.7513,3.7566,00:00.0
4295,00:00.0,USD,VEB,695.3,695.34,00:00.0
4296,00:00.0,USD,ARS,0.999,0.9987,00:00.0
4297,00:00.0,USD,AUD,1.8955,1.8952,00:00.0
4298,00:00.0,USD,BRL,1.944,1.943,00:00.0
4299,00:00.0,USD,CAD,1.533,1.5327,00:00.0
4300,00:00.0,USD,CNY,8.2775,8.2772,00:00.0
4301,00:00.0,USD,EUR,1.1521,1.1516,00:00.0
4302,00:00.0,USD,GBP,0.6901,0.6894,00:00.0
4303,00:00.0,USD,JPY,107.12,107.048,00:00.0
4304,00:00.0,USD,MXN,9.653,9.644,00:00.0
4305,00:00.0,USD,SAR,3.7515,3.7452,00:00.0
4306,00:00.0,USD,VEB,695.3,695.25,00:00.0
4307,00:00.0,USD,ARS,0.999,0.9999,00:00.0
4308,00:00.0,USD,AUD,1.9019,1.9024,00:00.0
4309,00:00.0,USD,BRL,1.9399,1.944,00:00.0
4310,00:00.0,USD,CAD,1.5306,1.5396,00:00.0
4311,00:00.0,USD,CNY,8.2775,8.2784,00:00.0
4312,00:00.0,USD,EUR,1.1612,1.1618,00:00.0
4313,00:00.0,USD,GBP,0.7004,0.7012,00:00.0
4314,00:00.0,USD,JPY,107.459,107.538,00:00.0
4315,00:00.0,USD,MXN,9.6602,9.6669,00:00.0
4316,00:00.0,USD,SAR,3.7513,3.7583,00:00.0
4317,00:00.0,USD,VEB,694.75,694.85,00:00.0
4318,00:00.0,USD,ARS,0.9997,0.9995,00:00.0
4319,00:00.0,USD,AUD,1.8888,1.8878,00:00.0
4320,00:00.0,USD,BRL,1.9547,1.951,00:00.0
4321,00:00.0,USD,CAD,1.5342,1.5313,00:00.0
4322,00:00.0,USD,CNY,8.2776,8.2772,00:00.0
4323,00:00.0,USD,EUR,1.1624,1.1619,00:00.0
4324,00:00.0,USD,GBP,0.6975,0.6969,00:00.0
4325,00:00.0,USD,JPY,107.042,106.956,00:00.0
4326,00:00.0,USD,MXN,9.612,9.608,00:00.0
4327,00:00.0,USD,SAR,3.7513,3.7507,00:00.0
4328,00:00.0,USD,VEB,694.8999,694.84,00:00.0
4329,00:00.0,USD,ARS,0.9997,1.0001,00:00.0
4330,00:00.0,USD,AUD,1.9021,1.9027,00:00.0
4331,00:00.0,USD,BRL,1.969,1.972,00:00.0
4332,00:00.0,USD,CAD,1.5425,1.5509,00:00.0
4333,00:00.0,USD,CNY,8.278,8.2783,00:00.0
4334,00:00.0,USD,EUR,1.1688,1.1696,00:00.0
4335,00:00.0,USD,GBP,0.7019,0.7022,00:00.0
4336,00:00.0,USD,JPY,107.324,107.421,00:00.0
4337,00:00.0,USD,MXN,9.66,9.6649,00:00.0
4338,00:00.0,USD,SAR,3.7511,3.7513,00:00.0
4339,00:00.0,USD,VEB,695.25,695.35,00:00.0
4340,00:00.0,USD,ARS,0.9996,0.9988,00:00.0
4341,00:00.0,USD,AUD,1.8957,1.8955,00:00.0
4342,00:00.0,USD,BRL,1.97,1.965,00:00.0
4343,00:00.0,USD,CAD,1.5491,1.5447,00:00.0
4344,00:00.0,USD,CNY,8.2775,8.2767,00:00.0
4345,00:00.0,USD,EUR,1.1547,1.1543,00:00.0
4346,00:00.0,USD,GBP,0.6985,0.6983,00:00.0
4347,00:00.0,USD,JPY,107.438,107.415,00:00.0
4348,00:00.0,USD,MXN,9.628,9.624,00:00.0
4349,00:00.0,USD,SAR,3.7513,3.7503,00:00.0
4350,00:00.0,USD,VEB,694.75,694.6799,00:00.0
4351,00:00.0,USD,ARS,0.9992,1,00:00.0
4352,00:00.0,USD,AUD,1.9281,1.9285,00:00.0
4353,00:00.0,USD,BRL,1.953,1.96,00:00.0
4354,00:00.0,USD,CAD,1.5425,1.5484,00:00.0
4355,00:00.0,USD,CNY,8.278,8.2783,00:00.0
4356,00:00.0,USD,EUR,1.1631,1.1633,00:00.0
4357,00:00.0,USD,GBP,0.7014,0.7022,00:00.0
4358,00:00.0,USD,JPY,108,108.09,00:00.0
4359,00:00.0,USD,MXN,9.593,9.599,00:00.0
4360,00:00.0,USD,SAR,3.7509,3.7578,00:00.0
4361,00:00.0,USD,VEB,694.75,694.7699,00:00.0
4362,00:00.0,USD,ARS,0.9992,0.9985,00:00.0
4363,00:00.0,USD,AUD,1.9263,1.9254,00:00.0
4364,00:00.0,USD,BRL,1.953,1.943,00:00.0
4365,00:00.0,USD,CAD,1.5441,1.5369,00:00.0
4366,00:00.0,USD,CNY,8.278,8.2771,00:00.0
4367,00:00.0,USD,EUR,1.1623,1.1621,00:00.0
4368,00:00.0,USD,GBP,0.7005,0.7002,00:00.0
4369,00:00.0,USD,JPY,107.95,107.927,00:00.0
4370,00:00.0,USD,MXN,9.593,9.5869,00:00.0
4371,00:00.0,USD,SAR,3.7509,3.7454,00:00.0
4372,00:00.0,USD,VEB,694.75,694.69,00:00.0
4373,00:00.0,USD,ARS,0.9992,0.9995,00:00.0
4374,00:00.0,USD,AUD,1.9263,1.9271,00:00.0
4375,00:00.0,USD,BRL,1.953,1.953,00:00.0
4376,00:00.0,USD,CAD,1.5443,1.551,00:00.0
4377,00:00.0,USD,CNY,8.278,8.2787,00:00.0
4378,00:00.0,USD,EUR,1.1623,1.1623,00:00.0
4379,00:00.0,USD,GBP,0.701,0.7016,00:00.0
4380,00:00.0,USD,JPY,108.005,108.037,00:00.0
4381,00:00.0,USD,MXN,9.593,9.5939,00:00.0
4382,00:00.0,USD,SAR,3.7509,3.761,00:00.0
4383,00:00.0,USD,VEB,694.75,694.83,00:00.0
4384,00:00.0,USD,ARS,0.9998,0.9995,00:00.0
4385,00:00.0,USD,AUD,1.9219,1.9216,00:00.0
4386,00:00.0,USD,BRL,1.951,1.948,00:00.0
4387,00:00.0,USD,CAD,1.5448,1.5392,00:00.0
4388,00:00.0,USD,CNY,8.2775,8.2773,00:00.0
4389,00:00.0,USD,EUR,1.1634,1.1628,00:00.0
4390,00:00.0,USD,GBP,0.6956,0.6946,00:00.0
4391,00:00.0,USD,JPY,107.699,107.6119,00:00.0
4392,00:00.0,USD,MXN,9.5199,9.512,00:00.0
4393,00:00.0,USD,SAR,3.7507,3.7488,00:00.0
4394,00:00.0,USD,VEB,695.55,695.49,00:00.0
4395,00:00.0,USD,ARS,0.9998,0.9998,00:00.0
4396,00:00.0,USD,AUD,1.9263,1.9272,00:00.0
4397,00:00.0,USD,BRL,1.953,1.955,00:00.0
4398,00:00.0,USD,CAD,1.5465,1.5561,00:00.0
4399,00:00.0,USD,CNY,8.2781,8.2782,00:00.0
4400,00:00.0,USD,EUR,1.1657,1.166,00:00.0
4401,00:00.0,USD,GBP,0.6989,0.6998,00:00.0
4402,00:00.0,USD,JPY,108.179,108.248,00:00.0
4403,00:00.0,USD,MXN,9.5105,9.518,00:00.0
4404,00:00.0,USD,SAR,3.7509,3.7513,00:00.0
4405,00:00.0,USD,VEB,695.7599,695.82,00:00.0
4406,00:00.0,USD,ARS,0.9998,0.9991,00:00.0
4407,00:00.0,USD,AUD,1.923,1.922,00:00.0
4408,00:00.0,USD,BRL,1.945,1.943,00:00.0
4409,00:00.0,USD,CAD,1.5543,1.5528,00:00.0
4410,00:00.0,USD,CNY,8.2775,8.2772,00:00.0
4411,00:00.0,USD,EUR,1.1665,1.1665,00:00.0
4412,00:00.0,USD,GBP,0.7006,0.7005,00:00.0
4413,00:00.0,USD,JPY,108.941,108.872,00:00.0
4414,00:00.0,USD,MXN,9.4412,9.4399,00:00.0
4415,00:00.0,USD,SAR,3.7509,3.742,00:00.0
4416,00:00.0,USD,VEB,695.7599,695.7599,00:00.0
4417,00:00.0,USD,ARS,0.9998,0.9999,00:00.0
4418,00:00.0,USD,AUD,1.9224,1.9233,00:00.0
4419,00:00.0,USD,BRL,1.952,1.961,00:00.0
4420,00:00.0,USD,CAD,1.5567,1.5606,00:00.0
4421,00:00.0,USD,CNY,8.2781,8.2789,00:00.0
4422,00:00.0,USD,EUR,1.1736,1.1741,00:00.0
4423,00:00.0,USD,GBP,0.7025,0.7032,00:00.0
4424,00:00.0,USD,JPY,109.049,109.0939,00:00.0
4425,00:00.0,USD,MXN,9.4953,9.499,00:00.0
4426,00:00.0,USD,SAR,3.7509,3.7561,00:00.0
4427,00:00.0,USD,VEB,695.5,695.5099,00:00.0
4428,00:00.0,USD,ARS,0.9995,0.999,00:00.0
4429,00:00.0,USD,AUD,1.9277,1.9274,00:00.0
4430,00:00.0,USD,BRL,1.967,1.967,00:00.0
4431,00:00.0,USD,CAD,1.5585,1.5515,00:00.0
4432,00:00.0,USD,CNY,8.2776,8.2774,00:00.0
4433,00:00.0,USD,EUR,1.1803,1.1803,00:00.0
4434,00:00.0,USD,GBP,0.7023,0.7023,00:00.0
4435,00:00.0,USD,JPY,108.892,108.84,00:00.0
4436,00:00.0,USD,MXN,9.4789,9.474,00:00.0
4437,00:00.0,USD,SAR,3.7509,3.7423,00:00.0
4438,00:00.0,USD,VEB,696,695.9299,00:00.0
4439,00:00.0,USD,ARS,0.9995,1.0002,00:00.0
4440,00:00.0,USD,AUD,1.9282,1.9292,00:00.0
4441,00:00.0,USD,BRL,1.969,1.978,00:00.0
4442,00:00.0,USD,CAD,1.5569,1.5629,00:00.0
4443,00:00.0,USD,CNY,8.2776,8.2781,00:00.0
4444,00:00.0,USD,EUR,1.1803,1.1813,00:00.0
4445,00:00.0,USD,GBP,0.7032,0.7036,00:00.0
4446,00:00.0,USD,JPY,108.9,108.9899,00:00.0
4447,00:00.0,USD,MXN,9.4789,9.4809,00:00.0
4448,00:00.0,USD,SAR,3.7509,3.7517,00:00.0
4449,00:00.0,USD,VEB,696,696.09,00:00.0
4450,00:00.0,USD,ARS,0.9995,0.9986,00:00.0
4451,00:00.0,USD,AUD,1.9198,1.9191,00:00.0
4452,00:00.0,USD,BRL,1.969,1.965,00:00.0
4453,00:00.0,USD,CAD,1.5577,1.5562,00:00.0
4454,00:00.0,USD,CNY,8.2776,8.2774,00:00.0
4455,00:00.0,USD,EUR,1.1803,1.1795,00:00.0
4456,00:00.0,USD,GBP,0.7028,0.7022,00:00.0
4457,00:00.0,USD,JPY,108.85,108.764,00:00.0
4458,00:00.0,USD,MXN,9.4789,9.471,00:00.0
4459,00:00.0,USD,SAR,3.7509,3.7443,00:00.0
4460,00:00.0,USD,VEB,696,695.95,00:00.0
4461,00:00.0,USD,ARS,0.9998,1.0002,00:00.0
4462,00:00.0,USD,AUD,1.9459,1.9466,00:00.0
4463,00:00.0,USD,BRL,1.919,1.9279,00:00.0
4464,00:00.0,USD,CAD,1.5586,1.5638,00:00.0
4465,00:00.0,USD,CNY,8.2776,8.2781,00:00.0
4466,00:00.0,USD,EUR,1.1741,1.175,00:00.0
4467,00:00.0,USD,GBP,0.7027,0.7032,00:00.0
4468,00:00.0,USD,JPY,109.882,109.883,00:00.0
4469,00:00.0,USD,MXN,9.4168,9.4199,00:00.0
4470,00:00.0,USD,SAR,3.7509,3.7576,00:00.0
4471,00:00.0,USD,VEB,695.5,695.5399,00:00.0
4472,00:00.0,USD,ARS,0.9998,0.9992,00:00.0
4473,00:00.0,USD,AUD,1.9581,1.9581,00:00.0
4474,00:00.0,USD,BRL,1.9199,1.9139,00:00.0
4475,00:00.0,USD,CAD,1.5513,1.5469,00:00.0
4476,00:00.0,USD,CNY,8.2776,8.2767,00:00.0
4477,00:00.0,USD,EUR,1.1858,1.1854,00:00.0
4478,00:00.0,USD,GBP,0.7054,0.7048,00:00.0
4479,00:00.0,USD,JPY,110.253,110.174,00:00.0
4480,00:00.0,USD,MXN,9.3934,9.3859,00:00.0
4481,00:00.0,USD,SAR,3.7509,3.7462,00:00.0
4482,00:00.0,USD,VEB,695.75,695.72,00:00.0
4483,00:00.0,USD,ARS,0.9996,1.0004,00:00.0
4484,00:00.0,USD,AUD,1.9066,1.9073,00:00.0
4485,00:00.0,USD,BRL,1.9319,1.9319,00:00.0
4486,00:00.0,USD,CAD,1.5465,1.5505,00:00.0
4487,00:00.0,USD,CNY,8.2789,8.2797,00:00.0
4488,00:00.0,USD,EUR,1.1859,1.186,00:00.0
4489,00:00.0,USD,GBP,0.711,0.7117,00:00.0
4490,00:00.0,USD,JPY,110.302,110.3409,00:00.0
4491,00:00.0,USD,MXN,9.4048,9.412,00:00.0
4492,00:00.0,USD,SAR,3.7509,3.7601,00:00.0
4493,00:00.0,USD,VEB,696.5099,696.59,00:00.0
4494,00:00.0,USD,ARS,0.9991,0.9983,00:00.0
4495,00:00.0,USD,AUD,1.9168,1.9167,00:00.0
4496,00:00.0,USD,BRL,1.952,1.949,00:00.0
4497,00:00.0,USD,CAD,1.5457,1.5434,00:00.0
4498,00:00.0,USD,CNY,8.2788,8.2777,00:00.0
4499,00:00.0,USD,EUR,1.1925,1.1916,00:00.0
4500,00:00.0,USD,GBP,0.7148,0.7139,00:00.0
4501,00:00.0,USD,JPY,110.375,110.334,00:00.0
4502,00:00.0,USD,MXN,9.4019,9.4019,00:00.0
4503,00:00.0,USD,SAR,3.7511,3.7437,00:00.0
4504,00:00.0,USD,VEB,696.25,696.19,00:00.0
4505,00:00.0,USD,ARS,0.9991,0.9995,00:00.0
4506,00:00.0,USD,AUD,1.9131,1.9137,00:00.0
4507,00:00.0,USD,BRL,1.959,1.96,00:00.0
